DATE,ADPT,ASLP,ASTP,AWBT,AWND,PRCP,RHAV,TAVG,TMAX,TMIN,WSF2,WSF5,WT_VECTOR
2020-12-28,14.4,1022.0,1020.7,17.2,3.8,0.3,6.8,20.2,25.0,17.2,8.9,10.7,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-12-29,13.9,1023.0,1021.7,17.2,4.7,0.0,6.2,21.9,25.0,17.8,10.3,13.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-30,17.2,1020.3,1019.6,19.4,8.1,0.0,6.6,23.5,26.7,21.7,13.0,15.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-31,19.4,1019.3,1017.9,21.1,7.4,0.0,7.3,24.4,27.2,22.8,10.7,13.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-01,21.1,1021.3,1019.6,22.2,6.1,0.0,7.9,24.8,27.8,23.3,10.7,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-02,19.4,1020.3,1019.3,21.1,3.9,0.0,7.4,24.9,27.8,20.6,9.4,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-03,19.4,1017.9,1016.9,21.1,2.9,0.0,7.6,24.1,28.9,20.0,7.2,8.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-04,12.8,1016.6,1015.6,16.7,2.6,0.0,6.2,22.1,23.9,17.8,5.4,6.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-05,7.2,1017.3,1015.6,12.2,2.5,0.0,5.0,18.8,22.2,13.3,6.3,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-06,8.3,1018.3,1017.3,12.2,1.1,0.0,5.9,17.1,23.9,11.1,3.6,7.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-07,13.3,1016.9,1015.9,16.1,2.8,0.0,6.8,18.9,25.0,11.1,7.2,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-08,15.6,1014.6,1013.2,17.8,3.9,0.0,7.2,21.8,23.9,17.2,8.9,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-09,8.9,1019.0,1017.3,12.2,3.3,0.0,6.2,17.2,18.9,12.8,6.7,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-10,7.2,1022.7,1021.3,11.1,2.1,0.0,6.1,14.7,22.2,9.4,5.4,6.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-11,15.0,1021.7,1020.7,17.8,2.5,0.0,6.7,20.8,25.0,15.6,8.1,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-12,18.3,1021.0,1019.6,19.4,1.3,0.0,8.0,21.9,25.6,19.4,5.8,8.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-13,15.6,1019.0,1017.9,17.2,2.6,5.1,7.9,20.2,25.0,16.7,5.8,8.5,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-01-14,13.9,1015.9,1014.9,15.6,1.9,7.4,7.5,17.8,21.1,15.0,6.7,9.4,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-01-15,13.3,1013.5,1012.5,16.7,2.1,0.0,6.2,20.5,24.4,17.2,4.5,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-16,11.7,1015.6,1013.5,15.0,3.5,0.0,6.3,20.2,23.3,15.6,8.1,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-17,8.3,1017.9,1016.6,12.2,1.6,0.0,5.9,16.4,20.6,11.1,4.5,5.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-18,11.7,1021.0,1019.0,15.0,1.6,0.3,6.6,18.7,22.8,15.6,5.4,7.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-19,10.6,1025.1,1023.7,14.4,2.6,0.0,5.9,18.8,23.9,15.0,7.2,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-20,12.2,1023.7,1022.4,15.6,2.2,0.0,6.3,19.6,23.9,15.0,7.2,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-21,13.9,1020.0,1019.0,16.1,1.8,0.0,6.9,19.6,25.0,13.9,6.3,8.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-22,15.0,1016.9,1015.9,17.2,1.7,0.0,7.3,19.9,26.7,13.3,5.8,8.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-23,16.1,1017.9,1016.6,17.8,1.8,0.0,7.5,20.9,27.2,13.9,4.5,6.3,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-01-24,18.3,1019.0,1017.6,20.0,1.9,0.0,7.9,21.9,27.8,18.3,5.4,9.4,[0.1 0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-01-25,19.4,1017.6,1016.6,20.6,3.4,0.0,8.1,22.9,26.1,19.4,8.9,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-26,19.4,1017.3,1015.9,20.6,2.8,0.0,7.9,23.3,28.3,19.4,6.3,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-27,19.4,1017.9,1016.6,21.1,2.6,0.0,7.5,23.9,30.0,18.9,7.2,9.4,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-01-28,13.9,1021.0,1019.0,16.7,4.1,0.0,6.8,22.7,24.4,13.9,8.9,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-29,10.6,1023.0,1021.7,13.9,3.4,0.0,6.4,16.8,23.3,12.8,6.7,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-30,11.7,1022.0,1021.0,15.0,4.4,0.0,6.1,19.3,23.9,14.4,7.6,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-01-31,16.7,1018.6,1017.9,18.9,4.5,0.0,6.9,22.1,25.6,20.0,8.1,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-01,12.8,1012.2,1011.2,16.1,5.4,0.5,6.7,21.3,24.4,13.9,10.3,15.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-02,4.4,1014.9,1013.5,9.4,5.1,0.0,5.5,14.6,18.3,11.1,9.4,13.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-03,5.0,1018.3,1016.6,10.0,3.3,0.0,5.6,13.7,19.4,10.0,6.7,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-04,7.2,1019.6,1018.3,11.7,2.7,0.0,5.8,15.3,22.2,9.4,6.3,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-05,15.6,1016.3,1015.2,17.2,3.0,0.0,7.5,19.3,25.6,13.3,7.2,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-06,21.7,1014.9,1013.5,22.2,3.3,24.9,9.0,22.9,27.8,21.7,8.9,11.6,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-02-07,22.2,1014.9,1013.5,23.3,3.6,0.0,8.2,25.1,30.0,22.2,9.4,13.0,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-02-08,22.2,1018.6,1017.3,23.3,2.7,0.0,8.3,25.3,29.4,22.2,7.2,10.7,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2021-02-09,21.1,1020.3,1019.0,22.2,3.1,0.0,8.2,24.2,28.3,21.1,7.2,9.8,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-02-10,20.0,1019.6,1018.6,21.7,4.1,0.0,7.8,24.4,28.3,21.1,7.2,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-11,20.6,1017.3,1016.3,21.7,4.5,0.0,7.8,24.5,27.2,22.8,8.1,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-12,21.1,1015.2,1014.2,22.2,3.8,0.0,8.2,24.4,28.9,22.2,7.6,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-13,22.2,1014.2,1012.9,23.3,4.4,0.0,8.1,25.4,28.3,23.9,9.4,13.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-14,22.8,1014.9,1013.5,23.9,4.3,0.0,8.1,26.2,30.0,24.4,8.9,13.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-15,22.8,1015.9,1015.2,23.9,4.2,5.6,8.0,26.4,30.0,23.9,8.9,12.5,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-02-16,22.8,1016.3,1015.2,23.3,3.3,31.5,8.8,25.7,28.3,22.2,8.1,11.2,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-02-17,22.2,1017.9,1016.9,23.3,3.7,0.5,8.4,24.8,28.3,22.2,7.6,11.2,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-02-18,21.7,1018.6,1017.3,22.8,4.8,0.0,7.7,26.0,29.4,23.9,8.9,13.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-19,21.7,1018.3,1016.9,22.8,4.1,5.3,8.0,26.2,29.4,19.4,8.9,11.2,[0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2021-02-20,14.4,1021.3,1019.6,16.7,4.4,0.0,7.0,20.8,24.4,16.7,8.1,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-21,14.4,1023.7,1022.7,17.2,6.7,0.3,6.5,21.1,24.4,17.8,11.6,15.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-22,19.4,1021.0,1020.0,21.1,5.2,0.0,7.7,23.3,27.2,21.1,9.8,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-23,20.6,1018.3,1017.3,21.7,2.7,1.5,7.9,24.3,29.4,21.7,6.7,9.8,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-02-24,20.0,1020.0,1018.6,21.1,2.6,3.3,8.0,23.7,26.7,21.1,6.7,8.9,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-02-25,20.0,1020.7,1019.6,21.1,1.9,0.0,7.7,24.1,30.0,20.0,5.4,8.1,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-02-26,20.0,1020.3,1019.3,21.7,3.6,0.3,7.3,24.9,28.9,21.7,7.2,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-27,20.6,1021.7,1020.7,22.2,6.4,0.0,7.2,25.6,28.3,23.9,9.4,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-02-28,20.6,1021.3,1020.0,22.2,6.2,0.0,7.3,25.8,28.9,23.9,10.7,13.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-01,21.1,1018.6,1017.3,22.8,4.0,0.0,7.6,25.9,28.9,22.8,7.6,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-02,20.0,1016.9,1016.3,21.7,2.2,0.0,7.5,25.1,29.4,21.1,6.3,8.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-03,18.9,1014.2,1012.9,21.1,4.3,0.0,7.3,24.8,30.0,19.4,9.8,14.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-04,12.2,1015.2,1014.2,15.0,3.1,0.0,6.6,19.8,22.8,15.6,6.3,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-05,12.8,1014.9,1013.5,16.7,3.5,0.0,5.9,20.9,26.7,16.7,6.7,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-06,15.6,1013.9,1012.9,17.8,3.8,36.1,7.2,22.1,26.1,17.2,9.4,13.4,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-03-07,13.3,1019.0,1016.9,16.1,4.4,0.0,6.7,20.2,25.6,16.1,7.6,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-08,10.6,1027.1,1025.4,14.4,4.7,0.0,5.8,18.2,22.8,13.9,8.9,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-09,11.1,1028.4,1027.1,15.6,6.0,0.0,5.2,21.6,23.9,20.0,9.4,13.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-10,15.0,1026.4,1025.1,17.8,6.3,2.3,6.5,21.7,25.6,20.0,11.6,14.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-11,15.6,1025.4,1024.0,18.3,6.3,0.5,6.2,22.8,26.7,19.4,11.2,14.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-12,15.0,1024.7,1023.7,18.3,4.0,0.0,6.0,23.3,26.7,20.6,9.8,13.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-13,15.6,1022.7,1022.0,18.9,3.4,0.0,6.1,23.7,27.2,21.1,8.1,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-14,17.8,1020.0,1019.0,19.4,2.5,0.0,7.2,23.1,27.8,18.3,6.3,8.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-15,17.8,1019.6,1018.6,19.4,2.8,0.0,7.0,23.4,28.3,18.3,6.7,8.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-16,18.3,1019.0,1017.9,20.6,4.7,0.0,6.9,24.3,27.2,21.7,9.4,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-17,19.4,1017.9,1016.9,21.7,4.6,0.0,7.2,24.9,28.3,22.2,8.9,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-18,21.1,1016.6,1015.2,22.8,4.7,0.0,7.7,25.5,29.4,23.3,9.8,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-19,19.4,1015.6,1014.2,21.1,4.0,8.6,7.3,25.4,29.4,17.8,7.2,9.8,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-03-20,14.4,1017.6,1016.3,16.7,3.5,0.0,6.9,20.4,27.8,14.4,6.7,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-21,13.3,1016.9,1016.3,15.6,3.6,0.0,6.8,20.3,25.6,15.6,6.7,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-22,12.8,1015.2,1014.6,16.1,3.0,0.0,6.6,19.4,25.6,14.4,6.7,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-23,13.9,1015.2,1014.2,16.7,2.5,0.0,6.6,20.9,26.7,16.7,7.2,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-24,18.3,1016.6,1015.2,20.6,3.0,0.0,7.4,22.6,28.9,16.1,7.6,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-25,22.2,1018.3,1016.9,23.3,5.0,0.0,7.9,25.8,30.0,23.3,9.4,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-26,21.1,1020.7,1019.3,22.8,5.2,0.0,7.4,26.2,29.4,24.4,8.9,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-27,20.6,1021.0,1020.0,22.8,5.6,0.0,7.2,26.1,29.4,23.3,8.9,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-28,20.6,1019.0,1017.9,22.8,4.8,0.0,7.1,26.5,29.4,24.4,8.9,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-29,20.6,1019.3,1017.9,22.8,2.7,0.0,7.1,26.3,30.0,22.8,6.3,7.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-30,21.1,1020.3,1019.0,22.8,5.7,0.0,7.1,26.6,30.0,24.4,9.4,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-03-31,20.6,1019.3,1017.9,22.8,4.9,0.0,6.9,27.0,30.0,23.9,8.1,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-01,19.4,1015.9,1015.2,21.7,2.9,1.5,7.1,26.1,31.7,21.1,9.4,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-02,10.6,1019.0,1017.3,15.0,5.6,0.0,5.2,21.3,25.6,16.1,9.8,14.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-03,10.0,1024.0,1023.0,15.0,5.4,0.0,5.1,20.8,23.9,17.2,9.4,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-04,10.0,1022.7,1021.7,15.0,4.3,0.0,4.8,21.7,25.0,19.4,8.9,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-05,11.1,1020.7,1019.6,15.6,3.8,0.0,5.2,21.7,25.6,18.3,8.1,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-06,13.3,1019.6,1018.6,16.7,3.0,0.0,6.0,21.6,26.7,16.1,7.6,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-07,13.3,1018.3,1017.3,17.2,3.3,0.0,5.8,22.2,27.2,16.7,8.1,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-08,15.0,1016.6,1015.2,17.8,3.7,0.0,6.1,22.7,27.2,17.2,7.2,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-09,17.2,1016.6,1015.6,19.4,4.3,0.0,6.6,23.6,27.2,20.0,8.9,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-10,19.4,1013.9,1012.9,21.1,5.0,0.0,7.0,24.9,29.4,21.7,8.9,13.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-11,20.6,1010.2,1009.5,21.7,4.5,20.8,7.7,26.1,32.8,18.9,10.3,17.0,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-04-12,21.1,1011.5,1010.5,22.2,2.6,15.0,8.2,23.3,30.6,19.4,6.7,8.9,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-04-13,15.0,1016.6,1015.6,19.4,2.2,0.0,5.7,25.4,31.1,20.0,7.6,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-14,17.8,1018.6,1017.3,20.6,4.3,0.0,6.5,25.1,28.3,21.7,8.1,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-15,18.3,1014.6,1013.9,20.6,3.4,0.0,6.7,24.5,28.9,21.1,7.2,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-16,19.4,1012.2,1010.8,21.7,2.9,0.0,6.8,25.6,31.1,20.6,7.2,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-17,19.4,1012.5,1010.8,22.2,3.7,0.0,6.6,26.9,32.2,21.7,8.1,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-18,21.7,1013.9,1012.5,23.3,2.9,0.0,7.0,26.9,31.7,22.8,7.6,11.6,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-04-19,22.2,1013.2,1011.9,24.4,4.7,1.0,7.2,28.4,33.3,23.3,10.3,13.4,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-04-20,22.2,1014.6,1013.2,23.3,3.6,29.7,8.0,25.9,29.4,21.1,9.8,12.5,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-04-21,22.2,1015.6,1014.2,23.9,2.2,3.3,7.7,26.9,31.1,24.4,6.7,8.5,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2021-04-22,18.3,1016.9,1015.2,20.6,3.5,0.0,6.4,25.6,29.4,22.8,6.7,8.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-23,20.0,1017.9,1016.9,21.7,5.4,0.0,7.0,25.6,28.9,23.3,9.4,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-24,21.7,1015.6,1014.6,23.3,5.9,0.0,7.4,26.6,30.0,24.4,9.8,14.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-25,22.2,1013.5,1012.5,24.4,3.7,0.0,7.1,28.3,33.9,24.4,8.1,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-26,19.4,1015.6,1014.2,21.7,4.1,0.0,6.7,26.7,30.0,23.9,8.1,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-27,18.3,1018.6,1016.9,21.1,5.7,0.0,6.3,25.7,28.9,22.8,9.8,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-28,18.3,1018.3,1017.3,21.1,4.6,0.0,6.3,25.9,28.9,22.8,8.1,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-29,21.7,1017.3,1016.3,23.9,4.8,0.0,7.2,27.1,30.6,25.0,8.9,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-04-30,21.7,1016.6,1015.6,23.9,3.1,0.0,7.1,27.4,31.1,24.4,7.6,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-05-01,21.1,1015.2,1014.2,22.8,3.0,0.0,6.9,27.3,32.8,23.3,6.7,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-05-02,20.6,1015.2,1014.2,22.8,3.6,0.0,6.7,27.7,31.7,23.9,8.1,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-05-03,21.7,1015.6,1014.6,23.9,4.9,0.0,6.8,28.1,31.1,25.6,7.6,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-05-04,22.8,1016.6,1015.6,24.4,4.3,0.0,7.1,28.3,31.7,26.1,7.6,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2021-05-05,22.8,1017.9,1016.6,24.4,3.3,0.0,7.1,28.3,31.7,25.6,7.2,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
